5.9768 	EXP 	cue_stim: autoDraw = True
5.9768 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.9939 	EXP 	cue_stim: autoDraw = True
5.9939 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.0101 	EXP 	cue_stim: autoDraw = True
6.0101 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.0275 	EXP 	cue_stim: autoDraw = True
6.0275 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.0435 	EXP 	cue_stim: autoDraw = True
6.0435 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.0603 	EXP 	cue_stim: autoDraw = True
6.0603 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.0780 	EXP 	cue_stim: autoDraw = True
6.0780 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.0935 	EXP 	cue_stim: autoDraw = True
6.0935 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.1103 	EXP 	cue_stim: autoDraw = True
6.1103 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.1279 	EXP 	cue_stim: autoDraw = True
6.1279 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.1438 	EXP 	cue_stim: autoDraw = True
6.1438 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.1612 	EXP 	cue_stim: autoDraw = True
6.1612 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.1771 	EXP 	cue_stim: autoDraw = True
6.1771 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.1935 	EXP 	cue_stim: autoDraw = True
6.1935 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.2106 	EXP 	cue_stim: autoDraw = True
6.2106 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.2279 	EXP 	cue_stim: autoDraw = True
6.2279 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.2438 	EXP 	cue_stim: autoDraw = True
6.2438 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.2605 	EXP 	cue_stim: autoDraw = True
6.2605 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.2775 	EXP 	cue_stim: autoDraw = True
6.2775 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.2947 	EXP 	cue_stim: autoDraw = True
6.2947 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.3105 	EXP 	cue_stim: autoDraw = True
6.3105 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.3281 	EXP 	cue_stim: autoDraw = True
6.3281 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.3440 	EXP 	cue_stim: autoDraw = True
6.3440 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.3612 	EXP 	cue_stim: autoDraw = True
6.3612 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.3785 	EXP 	cue_stim: autoDraw = True
6.3785 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.3939 	EXP 	cue_stim: autoDraw = True
6.3939 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.4110 	EXP 	cue_stim: autoDraw = True
6.4110 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
6.4275 	EXP 	cue_stim: autoDraw = True
6.4275 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
